2025-04-17 12:18:24,0.006827000
2025-04-17 12:18:29,0.005977000
2025-04-17 12:18:33,0.003872000
2025-04-17 12:18:37,0.006889000
2025-04-17 12:18:42,0.007201000
2025-04-17 12:18:46,0.005150000
2025-04-17 12:18:50,0.006240000
2025-04-17 12:18:54,0.007105000
2025-04-17 12:18:59,0.006704000
2025-04-17 12:19:03,0.006508000
2025-04-17 12:19:07,0.005986000
2025-04-17 12:19:12,0.005047000
2025-04-17 12:19:16,0.007189000
2025-04-17 12:19:21,0.006396000
2025-04-17 12:19:25,0.003958000
2025-04-17 12:19:29,0.003804000
2025-04-17 12:19:34,0.006575000
2025-04-17 12:19:38,0.006565000
2025-04-17 12:19:43,0.004299000
2025-04-17 12:19:47,0.006607000
2025-04-17 12:19:51,0.006275000
2025-04-17 12:19:56,0.006364000
2025-04-17 12:20:00,0.004285000
2025-04-17 12:20:04,0.004676000
2025-04-17 12:20:09,0.004112000
2025-04-17 12:20:13,0.003691000
2025-04-17 12:20:18,0.004405000
2025-04-17 12:20:22,0.005107000
2025-04-17 12:20:26,0.004387000
2025-04-17 12:20:31,0.003867000
2025-04-17 12:20:35,0.005119000
2025-04-17 12:20:39,0.005637000
2025-04-17 12:20:44,0.006945000
2025-04-17 12:20:48,0.007119000
2025-04-17 12:20:53,0.006754000
2025-04-17 12:20:57,0.006057000
2025-04-17 12:21:01,0.004238000
2025-04-17 12:21:06,0.006785000
2025-04-17 12:21:10,0.007134000
2025-04-17 12:21:15,0.006900000
2025-04-17 12:21:19,0.006270000
2025-04-17 12:21:23,0.006732000
2025-04-17 12:21:28,0.004721000
2025-04-17 12:21:32,0.003680000
2025-04-17 12:21:36,0.008063000
2025-04-17 12:21:41,0.006772000
2025-04-17 12:21:45,0.007213000
2025-04-17 12:21:50,0.021565000
2025-04-17 12:21:54,0.004494000
2025-04-17 12:21:58,0.006356000
2025-04-17 12:22:02,0.006072000
2025-04-17 12:22:07,0.007989000
2025-04-17 12:22:11,0.000000000
2025-04-17 12:22:18,0.000000000
2025-04-17 12:22:25,0.000000000
2025-04-17 12:22:32,0.000000000
2025-04-17 12:22:39,0.000000000
2025-04-17 12:22:46,0.000000000
2025-04-17 12:22:53,0.000000000
2025-04-17 12:23:00,0.000000000
2025-04-17 12:23:07,0.000000000
2025-04-17 12:23:14,0.000000000
2025-04-17 12:23:21,0.000000000
2025-04-17 12:23:28,0.000000000
2025-04-17 12:23:35,0.000000000
2025-04-17 12:23:42,0.000000000
2025-04-17 12:23:49,0.000000000
2025-04-17 12:23:56,0.000000000
2025-04-17 12:24:03,0.000000000
2025-04-17 12:24:10,0.000000000
2025-04-17 12:24:17,0.000000000
2025-04-17 12:24:24,0.000000000
2025-04-17 12:24:31,0.000000000
2025-04-17 12:24:38,0.000000000
2025-04-17 12:24:45,0.000000000
2025-04-17 12:24:52,0.000000000
2025-04-17 12:25:00,0.000000000
2025-04-17 12:25:07,0.000000000
2025-04-17 12:25:14,0.000000000
2025-04-17 12:25:21,0.000000000
2025-04-17 12:25:28,0.000000000
2025-04-17 12:25:35,0.000000000
2025-04-17 12:25:42,0.000000000
2025-04-17 12:25:49,0.000000000
2025-04-17 12:25:56,0.000000000
2025-04-17 12:26:03,0.000000000
2025-04-17 12:26:10,0.000000000
2025-04-17 12:26:17,0.000000000
2025-04-17 12:26:24,0.000000000
2025-04-17 12:26:31,0.000000000
2025-04-17 12:26:38,0.000000000
2025-04-17 12:26:45,0.000000000
2025-04-17 12:26:52,0.000000000
2025-04-17 12:26:59,0.000000000
2025-04-17 12:27:06,0.000000000
2025-04-17 12:27:13,0.000000000
2025-04-17 12:27:20,0.000000000
2025-04-17 12:27:27,0.000000000
2025-04-17 12:27:34,0.000000000
2025-04-17 12:27:41,0.000000000
2025-04-17 12:27:48,0.000000000
2025-04-17 12:27:52,0.000000000
2025-04-17 12:27:56,0.000000000
2025-04-17 12:28:01,0.000000000
2025-04-17 12:28:05,0.000000000
2025-04-17 12:28:09,0.000000000
2025-04-17 12:28:13,0.000000000
2025-04-17 12:28:17,0.000000000
2025-04-17 12:28:21,0.000000000
2025-04-17 12:28:25,0.000000000
2025-04-17 12:28:29,0.000000000
2025-04-17 12:28:33,0.000000000
2025-04-17 12:28:37,0.000000000
2025-04-17 12:28:41,0.000000000
2025-04-17 12:28:45,0.000000000
2025-04-17 12:28:49,0.000000000
2025-04-17 12:28:53,0.000000000
2025-04-17 12:28:57,0.000000000
2025-04-17 12:29:01,0.000000000
2025-04-17 12:29:05,0.000000000
2025-04-17 12:29:09,0.000000000
2025-04-17 12:29:13,0.000000000
2025-04-17 12:29:17,0.000000000
2025-04-17 12:29:21,0.000000000
2025-04-17 12:29:25,0.000000000
2025-04-17 12:29:29,0.000000000
2025-04-17 12:29:33,0.000000000
2025-04-17 12:29:37,0.000000000
2025-04-17 12:29:41,0.000000000
2025-04-17 12:29:45,0.000000000
2025-04-17 12:29:49,0.000000000
2025-04-17 12:29:53,0.000000000
2025-04-17 12:29:58,0.000000000
