2025-04-17 12:28:57,96.4,59.1
2025-04-17 12:29:02,95.7,72.0
2025-04-17 12:29:06,98.4,61.3
2025-04-17 12:29:11,96.3,71.8
2025-04-17 12:29:16,97.5,63.7
2025-04-17 12:29:21,94.7,67.0
2025-04-17 12:29:25,97.0,68.7
2025-04-17 12:29:30,95.5,61.8
2025-04-17 12:29:35,98.3,73.6
2025-04-17 12:29:40,95.4,71.2
2025-04-17 12:29:44,95.6,65.0
2025-04-17 12:29:49,95.9,79.7
2025-04-17 12:29:54,95.5,64.4
2025-04-17 12:29:59,95.2,77.0
2025-04-17 12:30:03,97.6,61.4
2025-04-17 12:30:08,96.4,75.3
2025-04-17 12:30:13,95.5,76.5
2025-04-17 12:30:18,96.8,65.0
2025-04-17 12:30:22,94.8,70.9
2025-04-17 12:30:27,96.4,72.0
2025-04-17 12:30:32,93.9,82.0
2025-04-17 12:30:37,95.9,66.2
2025-04-17 12:30:41,98.4,69.8
2025-04-17 12:30:46,97.7,68.9
2025-04-17 12:30:51,95.7,65.9
2025-04-17 12:30:56,97.7,79.7
2025-04-17 12:31:00,96.3,73.6
2025-04-17 12:31:05,96.4,66.1
2025-04-17 12:31:10,95.1,75.3
2025-04-17 12:31:15,95.8,66.5
2025-04-17 12:31:19,94.6,70.6
2025-04-17 12:31:24,95.5,68.4
2025-04-17 12:31:29,96.1,67.3
2025-04-17 12:31:34,96.9,52.8
2025-04-17 12:31:38,97.4,65.8
2025-04-17 12:31:43,95.3,68.1
2025-04-17 12:31:48,95.8,72.4
2025-04-17 12:31:53,98.0,64.1
2025-04-17 12:31:57,96.7,74.2
2025-04-17 12:32:02,97.5,64.6
2025-04-17 12:32:07,97.5,74.8
2025-04-17 12:32:12,95.2,74.2
2025-04-17 12:32:16,97.3,76.5
2025-04-17 12:32:21,94.2,78.1
2025-04-17 12:32:26,95.9,63.9
2025-04-17 12:32:31,94.5,72.2
2025-04-17 12:32:35,93.7,63.3
2025-04-17 12:32:40,95.6,73.6
2025-04-17 12:32:45,96.5,68.8
2025-04-17 12:32:50,95.7,69.0
2025-04-17 12:32:55,95.9,69.0
2025-04-17 12:32:59,97.1,72.7
2025-04-17 12:33:04,98.7,74.0
2025-04-17 12:33:09,96.0,61.7
2025-04-17 12:33:14,97.0,64.2
2025-04-17 12:33:18,97.4,74.3
2025-04-17 12:33:23,95.3,70.4
2025-04-17 12:33:28,96.2,70.2
2025-04-17 12:33:33,95.2,75.8
2025-04-17 12:33:38,94.3,74.9
2025-04-17 12:33:42,97.3,71.0
2025-04-17 12:33:47,95.4,72.0
2025-04-17 12:33:52,95.9,72.4
2025-04-17 12:33:57,95.4,67.2
2025-04-17 12:34:02,95.2,72.6
2025-04-17 12:34:06,95.7,67.3
2025-04-17 12:34:11,95.6,69.3
2025-04-17 12:34:16,96.2,70.9
2025-04-17 12:34:21,95.7,72.7
2025-04-17 12:34:25,96.4,71.5
2025-04-17 12:34:30,96.4,77.8
2025-04-17 12:34:35,96.4,77.9
2025-04-17 12:34:40,96.3,70.4
2025-04-17 12:34:45,95.5,69.2
2025-04-17 12:34:49,96.2,73.4
